abv,brewery,date_added,link,name,num_ratings,rating,style,style_rating,brewery_type,city,country,openbrewdb_id,latitude,longitude,phone,postal_code,state,street,updated_at,website_url
0.05,Midnight Brewery,3/16/2015,www.ratebeer.com/beer/midnight-isley-size-does-not-matter/321444/,Midnight / Isley Size Does Not Matter,1,2.76,Bitter - Premium / Strong / ESB,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
,Midnight Brewery,12/15/2018,www.ratebeer.com/beer/midnight-bavaria-hysteria/686835/,Midnight Bavaria Hysteria,0,,Helles / Dortmunder Export,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.11,Midnight Brewery,11/3/2016,www.ratebeer.com/beer/midnight-big-guy-pg1/461712/,Midnight Big Guy (PG1),0,,IIPA - Imperial / Double IPA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.07,Midnight Brewery,5/12/2018,www.ratebeer.com/beer/midnight-blood-moon-bliss/617449/,Midnight Blood Moon Bliss,2,3.21,IPA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.07,Midnight Brewery,3/22/2014,www.ratebeer.com/beer/midnight-cairns-wee-heavy/256919/,Midnight Cairns Wee Heavy,2,2.76,Scotch Ale / Wee Heavy,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.07,Midnight Brewery,12/8/2012,www.ratebeer.com/beer/midnight-christmas-at-midnight/194333/,Midnight Christmas at Midnight,4,3.17,Flavored - Other,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.08,Midnight Brewery,3/16/2015,www.ratebeer.com/beer/midnight-dark-winter39s-night/321445/,Midnight Dark Winter's Night,3,3.12,Stout - Imperial,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.05,Midnight Brewery,12/1/2013,www.ratebeer.com/beer/midnight-fdt-hefeweizen/240261/,Midnight FDT Hefeweizen,2,2.9,Weissbier - Hefeweizen,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.05,Midnight Brewery,6/14/2015,www.ratebeer.com/beer/midnight-front-porch/340469/,Midnight Front Porch,2,3.05,Specialty Grain - Other,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
,Midnight Brewery,12/18/2017,www.ratebeer.com/beer/midnight-glimmer-of-hop/577299/,Midnight Glimmer of Hop,2,3.07,IIPA - Imperial / Double IPA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
,Midnight Brewery,12/15/2018,www.ratebeer.com/beer/midnight-goochland-chiller-peach/686832/,Midnight Goochland Chiller (Peach),0,,Flavored - Fruit,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
,Midnight Brewery,12/15/2018,www.ratebeer.com/beer/midnight-goochland-chiller-wild-berry/686833/,Midnight Goochland Chiller (Wild Berry),0,,Flavored - Fruit,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.065,Midnight Brewery,3/22/2014,www.ratebeer.com/beer/midnight-head-first/256899/,Midnight Head First,3,2.99,Pale Ale - American / APA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.045,Midnight Brewery,4/1/2016,www.ratebeer.com/beer/midnight-lemongrass-saison/408144/,Midnight Lemongrass Saison,1,2.96,Saison / Farmhouse / Grisette,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.045,Midnight Brewery,7/18/2016,www.ratebeer.com/beer/midnight-little-guy-pg2/434819/,Midnight Little Guy (PG2),1,3.0,Pale Ale - American / APA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.07,Midnight Brewery,12/30/2016,www.ratebeer.com/beer/midnight-luputopia/475776/,Midnight Luputopia,2,3.21,Pale Ale - American / APA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.08,Midnight Brewery,6/1/2018,www.ratebeer.com/beer/midnight-majority-rules-2017/623960/,Midnight Majority Rules (2017),1,3.04,Stout - Milk / Sweet,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.091,Midnight Brewery,6/6/2015,www.ratebeer.com/beer/midnight-man-overboard/338644/,Midnight Man Overboard,6,3.06,Tripel,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.065,Midnight Brewery,12/15/2018,www.ratebeer.com/beer/midnight-mash-copa-cascera/686836/,Midnight MASH Copa Cascera,0,,Porter,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.055,Midnight Brewery,6/20/2014,www.ratebeer.com/beer/midnight-midnight-granite/272115/,Midnight Midnight Granite,4,3.12,Stout - Milk / Sweet,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.08,Midnight Brewery,4/13/2013,www.ratebeer.com/beer/midnight-midnight-granite-barrel-aged/209484/,Midnight Midnight Granite (Barrel Aged),4,2.87,Stout - Imperial,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.055,Midnight Brewery,5/19/2012,www.ratebeer.com/beer/midnight-new-beginning-kolsch/174443/,Midnight New Beginning Kolsch,11,3.0,Kölsch / Kölsch-Style,50.0,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.05,Midnight Brewery,2/12/2013,www.ratebeer.com/beer/midnight-not-my-job-brown-ale/201190/,Midnight Not My Job Brown Ale,14,2.99,Brown Ale,32.0,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.07,Midnight Brewery,4/28/2013,www.ratebeer.com/beer/midnight-pale-ale/211248/,Midnight Pale Ale,1,2.81,Pale Ale - American / APA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.06,Midnight Brewery,3/22/2014,www.ratebeer.com/beer/midnight-purdy-mechanic/256906/,Midnight Purdy Mechanic,4,3.13,IPA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.055,Midnight Brewery,12/15/2018,www.ratebeer.com/beer/midnight-purdy-snafu/686838/,Midnight Purdy Snafu,0,,IPA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
,Midnight Brewery,5/19/2012,www.ratebeer.com/beer/midnight-rockville-red/174444/,Midnight Rockville Red,24,3.28,Red Ale - Irish,94.0,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
,Midnight Brewery,6/6/2015,www.ratebeer.com/beer/midnight-smoke/338645/,Midnight Smoke,2,3.05,Smoked - Rauchbier,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.06,Midnight Brewery,7/3/2017,www.ratebeer.com/beer/midnight-summer-down-under/529092/,Midnight Summer Down Under,0,,Pale Ale - American / APA,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.06,Midnight Brewery,5/22/2017,www.ratebeer.com/beer/midnight-vernal-elixer-saison/515917/,Midnight Vernal Elixer Saison,3,3.15,Saison / Farmhouse / Grisette,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.055,Midnight Brewery,6/13/2014,www.ratebeer.com/beer/midnight-virginia-midway/270786/,Midnight Virginia Midway,4,2.91,Wheat Ale,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
,Midnight Brewery,7/3/2017,www.ratebeer.com/beer/midnight-watermelon-lime/529091/,Midnight Watermelon Lime,2,2.97,Kölsch / Kölsch-Style,,micro,Rockville,United States,7215,,,8043569379,23146-2234,Virginia,2410 Granite Ridge Rd Ste B,2018-08-11T21:40:06.801Z,http://www.midnight-brewery.com
0.06,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-337-black-ipa/529601/,MoMac #337 Black IPA,2,3.16,IPA - Black/Brown/Cascadian Dark,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.06,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-back-40-american-pale-wheat-ale/529605/,MoMac Back 40 American Pale Wheat Ale,1,2.94,Wheat Ale,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.07,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-barrel-point-belgian-dubbel/529600/,MoMac Barrel Point Belgian Dubbel,4,3.08,Dubbel,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.06,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-becalm-saison/529607/,MoMac Becalm Saison,2,2.88,Saison / Farmhouse / Grisette,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.083,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-belgian-dubbel-chardonnay-barrel/686802/,MoMac Belgian Dubbel (Chardonnay Barrel),0,,Dubbel,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.10300000000000001,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-belgian-trippel-chardonnay-barrel/686803/,MoMac Belgian Trippel (Chardonnay Barrel),0,,Tripel,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.05,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-berkley-blueberry-wheat/686804/,MoMac Berkley Blueberry Wheat,0,,Wheat Ale,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.06,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-citra-back-and-relax/529597/,MoMac Citra Back and Relax,3,3.18,IPA,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-city-line-pilsner/529599/,MoMac City Line Pilsner,1,2.89,Pilsener / Pils / Pilsner,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.052000000000000005,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-craney-island-brown-ale/686800/,MoMac Craney Island Brown Ale,0,,Brown Ale,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.09,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-craney-island-brown-ale-bourbon-barrel/686797/,MoMac Craney Island Brown Ale (Bourbon Barrel),0,,Brown Ale,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.08900000000000001,MoMac Brewing Company,7/20/2017,www.ratebeer.com/beer/momac-day-blink/534652/,MoMac Day Blink,2,3.25,IIPA - Imperial / Double IPA,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.08199999999999999,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-dinwiddie-dipa/686792/,MoMac Dinwiddie DIPA,0,,IIPA - Imperial / Double IPA,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.045,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-down-but-not-out-stout/529606/,MoMac Down But Not Out Stout,0,,Stout - Dry,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.06,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-gose-ashore/686793/,MoMac Gose Ashore,0,,Gose,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.066,MoMac Brewing Company,8/15/2018,www.ratebeer.com/beer/momac-helles-bock/648392/,MoMac Helles Bock,1,3.0,Bock- Heller Bock / Maibock,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.045,MoMac Brewing Company,7/20/2017,www.ratebeer.com/beer/momac-high-rise/534670/,MoMac High Rise,2,2.98,Stout,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.052000000000000005,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-jib-blonde-ale/529598/,MoMac JIB Blonde Ale,1,2.89,Blonde Ale / Golden Ale,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
,MoMac Brewing Company,7/31/2017,www.ratebeer.com/beer/momac-jib-blonde-ale-pineapple/538627/,MoMac JIB Blonde Ale (Pineapple),0,,Blonde Ale / Golden Ale,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.057,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-nofo-county-pale-ale/529602/,MoMac NoFo County Pale Ale,1,3.04,Pale Ale - American / APA,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.047,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-owners-plank-gose/686796/,MoMac Owners Plank Gose,0,,Gose,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.048,MoMac Brewing Company,3/21/2019,www.ratebeer.com/beer/momac-p-town/714130/,MoMac P-Town,1,3.04,Stout - Dry,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.105,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-pokey-smokey-baltic/686801/,MoMac Pokey Smokey Baltic,0,,Porter - Baltic,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.048,MoMac Brewing Company,3/27/2019,www.ratebeer.com/beer/momac-purple-lady/716324/,MoMac Purple Lady,1,3.06,Sour / Wild Beer,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.057,MoMac Brewing Company,7/5/2017,www.ratebeer.com/beer/momac-route-58-porter/529604/,MoMac Route 58 Porter,1,3.0,Porter,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.057,MoMac Brewing Company,7/20/2017,www.ratebeer.com/beer/momac-route-58-porter-peanut-butter/534673/,MoMac Route 58 Porter (Peanut Butter),2,3.04,Porter,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
,MoMac Brewing Company,7/31/2017,www.ratebeer.com/beer/momac-safe-harbor-hefeweizen/538625/,MoMac Safe Harbor Hefeweizen,1,2.92,Weissbier - Hefeweizen,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.062,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-skeeder-juice/686795/,MoMac Skeeder Juice,1,3.09,IPA - Hazy / NEIPA,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
,MoMac Brewing Company,7/31/2017,www.ratebeer.com/beer/momac-starboard-side-altbier/538626/,MoMac Starboard Side Altbier,0,,Altbier / Sticke Alt,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.06,MoMac Brewing Company,12/15/2018,www.ratebeer.com/beer/momac-wb-smash/686794/,MoMac W.B. SMaSH,0,,Wheat Ale,,micro,Portsmouth,United States,7217,36.862579338221,-76.3975914060349,7573839572,23703-3203,Virginia,3228 Academy Ave,2018-08-24T16:29:38.711Z,http://www.momacbrewing.com
0.092,Montross Brewery,6/20/2018,www.ratebeer.com/beer/montross-colonial-beach-out-of-towner/630398/,Montross / Colonial Beach Out of Towner,1,3.09,Tripel,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.057999999999999996,Montross Brewery,5/28/2017,www.ratebeer.com/beer/montross-angry-orange/517984/,Montross Angry Orange,1,3.06,IPA,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
,Montross Brewery,10/12/2016,www.ratebeer.com/beer/montross-angry-sob-ipa/456330/,Montross Angry SOB IPA,1,3.04,IPA,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
,Montross Brewery,9/19/2016,www.ratebeer.com/beer/montross-artiste/450838/,Montross Artiste,0,,Weissbier - Hefeweizen,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
,Montross Brewery,3/8/2018,www.ratebeer.com/beer/montross-aviator/598290/,Montross Aviator,0,,Märzen / Oktoberfest Bier,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.053,Montross Brewery,5/22/2017,www.ratebeer.com/beer/montross-berry-farmer/515830/,Montross Berry Farmer,1,3.04,Kölsch / Kölsch-Style,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.046,Montross Brewery,12/15/2018,www.ratebeer.com/beer/montross-berserker/686811/,Montross Berserker,0,,Stout,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.06,Montross Brewery,5/22/2017,www.ratebeer.com/beer/montross-come-heres/515826/,Montross Come Heres,1,2.94,Dubbel,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.055,Montross Brewery,7/29/2017,www.ratebeer.com/beer/montross-critic-peppercorn-saison/538073/,Montross Critic Peppercorn Saison,1,3.06,Saison / Farmhouse / Grisette,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.055999999999999994,Montross Brewery,5/22/2017,www.ratebeer.com/beer/montross-from-here/515827/,Montross From Here,1,3.0,Kölsch / Kölsch-Style,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
,Montross Brewery,7/14/2017,www.ratebeer.com/beer/montross-good-samaritan-ipa/532692/,Montross Good Samaritan IPA,0,,IPA,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
,Montross Brewery,9/19/2016,www.ratebeer.com/beer/montross-homewrecker/450839/,Montross Homewrecker,1,3.04,Saison / Farmhouse / Grisette,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
,Montross Brewery,10/12/2016,www.ratebeer.com/beer/montross-islander-witbier/456329/,Montross Islander Witbier,1,3.06,Witbier / Belgian White Ale,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.04,Montross Brewery,2/23/2018,www.ratebeer.com/beer/montross-juan-loco/594618/,Montross Juan Loco,1,3.06,Flavored - Other,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.065,Montross Brewery,7/11/2018,www.ratebeer.com/beer/montross-sour-blonde/637080/,Montross Sour Blonde,1,3.04,Sour / Wild Beer,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.047,Montross Brewery,7/31/2017,www.ratebeer.com/beer/montross-staffer-dirty-blonde-ale/538600/,Montross Staffer (Dirty) Blonde Ale,1,3.0,Blonde Ale / Golden Ale,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.042,Montross Brewery,12/15/2018,www.ratebeer.com/beer/montross-the-barber/686809/,Montross The Barber,0,,Flavored - Other,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.06,Montross Brewery,12/5/2017,www.ratebeer.com/beer/montross-the-boss/573883/,Montross The BOSS,1,3.06,Porter,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.03,Montross Brewery,12/5/2017,www.ratebeer.com/beer/montross-the-marine/573886/,Montross The Marine,1,3.04,Pale Lager - North Am. / Light,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.055999999999999994,Montross Brewery,2/23/2018,www.ratebeer.com/beer/montross-the-townie/594617/,Montross The Townie,1,2.98,Red Ale - Irish,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.067,Montross Brewery,5/22/2017,www.ratebeer.com/beer/montross-timberman/515829/,Montross Timberman,1,3.04,Porter,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
0.08800000000000001,Montross Brewery,5/22/2017,www.ratebeer.com/beer/montross-trailblazer/515828/,Montross Trailblazer,1,3.0,Dubbel,,micro,Montross,United States,7218,38.0926918703604,-76.8321653897879,8044527394,22520-2746,Virginia,15381 Kings Hwy,2018-08-24T16:29:40.149Z,http://www.montrossbrewery.com
