abv,address,brewery,country,date_added,google_map_link,link,name,num_ratings,postal_code,rating,state,style,style_rating,town
0.063,4607 Wedgewood Blvd, Flying Dog Brewery,USA,4/2/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-heat-series-chocolate-habanero-stout/501067/,Flying Dog Heat Series: Chocolate Habanero Stout,9,21703,3.15,Maryland,Flavored - Other,60.0,Frederick
0.07,4607 Wedgewood Blvd, Flying Dog Brewery,USA,4/2/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-heat-series-experimental-pepper-ipa/500893/,Flying Dog Heat Series: Experimental Pepper IPA,7,21703,3.28,Maryland,Flavored - Other,,Frederick
0.055,4607 Wedgewood Blvd, Flying Dog Brewery,USA,11/14/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-heat-series-jalapeno-white-ale/464252/,Flying Dog Heat Series: Jalapeño White Ale,37,21703,3.29,Maryland,Flavored - Chili / Peppers,83.0,Frederick
0.077,4607 Wedgewood Blvd, Flying Dog Brewery,USA,5/5/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-heat-series-scorpion-pepper-fruited-ipa/615374/,Flying Dog Heat Series: Scorpion Pepper Fruited IPA,4,21703,3.23,Maryland,IPA,,Frederick
0.053,4607 Wedgewood Blvd, Flying Dog Brewery,USA,4/1/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-heat-series-shishito-rice-ale/500475/,Flying Dog Heat Series: Shishito Rice Ale,11,21703,2.94,Maryland,Flavored - Other,39.0,Frederick
0.062,4607 Wedgewood Blvd, Flying Dog Brewery,USA,3/23/2004,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-heller-hound-bock/32613/,Flying Dog Heller Hound Bock,239,21703,3.04,Maryland,Bock- Heller Bock / Maibock,48.0,Frederick
0.068,4607 Wedgewood Blvd, Flying Dog Brewery,USA,11/20/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-horchata-lager/465538/,Flying Dog Horchata Lager,11,21703,3.35,Maryland,Flavored - Other,89.0,Frederick
0.105,4607 Wedgewood Blvd, Flying Dog Brewery,USA,4/6/2007,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-horn-dog-barrel-aged/71737/,Flying Dog Horn Dog - Barrel Aged,66,21703,3.77,Maryland,BarleyWine / WheatWine / RyeWine,93.0,Frederick
0.102,4607 Wedgewood Blvd, Flying Dog Brewery,USA,5/22/2000,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-horn-dog-barley-wine/689/,Flying Dog Horn Dog Barley Wine,1534,21703,3.53,Maryland,BarleyWine / WheatWine / RyeWine,57.0,Frederick
0.049,4607 Wedgewood Blvd, Flying Dog Brewery,USA,10/8/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-house-rules-extra-pale-ale/557995/,Flying Dog House Rules Extra Pale Ale,2,21703,2.84,Maryland,Pale Ale - American / APA,,Frederick
0.073,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/29/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-hefeweizen/162199/,Flying Dog Imperial Hefeweizen,18,21703,3.28,Maryland,Bock - Weizenbock,59.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,3/31/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-amarillo-single-hop/258426/,Flying Dog Imperial IPA - Amarillo Single Hop,60,21703,3.36,Maryland,IIPA - Imperial / Double IPA,27.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,10/5/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-apollo-single-hop/365617/,Flying Dog Imperial IPA - Apollo Single Hop,36,21703,3.44,Maryland,IIPA - Imperial / Double IPA,42.0,Frederick
0.08,4607 Wedgewood Blvd, Flying Dog Brewery,USA,7/22/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-azacca-single-hop/435854/,Flying Dog Imperial IPA - Azacca Single Hop,73,21703,3.34,Maryland,IIPA - Imperial / Double IPA,25.0,Frederick
0.08,4607 Wedgewood Blvd, Flying Dog Brewery,USA,4/24/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-calypso-single-hop/507795/,Flying Dog Imperial IPA - Calypso Single Hop ,14,21703,3.18,Maryland,IIPA - Imperial / Double IPA,8.0,Frederick
0.107,4607 Wedgewood Blvd, Flying Dog Brewery,USA,10/5/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-centennial-columbus/155618/,Flying Dog Imperial IPA - Centennial & Columbus,3,21703,3.01,Maryland,IIPA - Imperial / Double IPA,,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,3/10/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-centennial-single-hop/140453/,Flying Dog Imperial IPA - Centennial Single Hop,97,21703,3.57,Maryland,IIPA - Imperial / Double IPA,59.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,7/11/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-chinook-single-hop/179091/,Flying Dog Imperial IPA - Chinook Single Hop,47,21703,3.61,Maryland,IIPA - Imperial / Double IPA,78.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,7/6/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-citra-single-hop/178613/,Flying Dog Imperial IPA - Citra Single Hop,197,21703,3.74,Maryland,IIPA - Imperial / Double IPA,91.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,7/19/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-columbus-single-hop/348339/,Flying Dog Imperial IPA - Columbus Single Hop,41,21703,3.62,Maryland,IIPA - Imperial / Double IPA,74.0,Frederick
0.08,4607 Wedgewood Blvd, Flying Dog Brewery,USA,2/1/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-denali-single-hop/484177/,Flying Dog Imperial IPA - Denali Single Hop,16,21703,3.25,Maryland,IIPA - Imperial / Double IPA,15.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,2/17/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-el-dorado-single-hop/139150/,Flying Dog Imperial IPA - El Dorado Single Hop,115,21703,3.46,Maryland,IIPA - Imperial / Double IPA,44.0,Frederick
0.08,4607 Wedgewood Blvd, Flying Dog Brewery,USA,4/7/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-ella-single-hop/409563/,Flying Dog Imperial IPA - Ella Single Hop ,40,21703,3.58,Maryland,IIPA - Imperial / Double IPA,62.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/6/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-galaxy-single-hop/194112/,Flying Dog Imperial IPA - Galaxy Single Hop,43,21703,3.69,Maryland,IIPA - Imperial / Double IPA,86.0,Frederick
0.08,4607 Wedgewood Blvd, Flying Dog Brewery,USA,1/8/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-hbc-291-single-hop/387816/,Flying Dog Imperial IPA - HBC-291 Single Hop,85,21703,3.48,Maryland,IIPA - Imperial / Double IPA,45.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,2/2/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-hbc-431-single-hop/313231/,Flying Dog Imperial IPA - HBC-431 Single Hop,81,21703,3.54,Maryland,IIPA - Imperial / Double IPA,55.0,Frederick
0.08,4607 Wedgewood Blvd, Flying Dog Brewery,USA,10/8/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-idaho-7-single-hop/557998/,Flying Dog Imperial IPA - Idaho 7 Single Hop,10,21703,3.26,Maryland,IIPA - Imperial / Double IPA,14.0,Frederick
0.08,4607 Wedgewood Blvd, Flying Dog Brewery,USA,7/21/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-lemondrop-single-hop/535191/,Flying Dog Imperial IPA - Lemondrop Single Hop ,10,21703,3.26,Maryland,IIPA - Imperial / Double IPA,12.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,10/1/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-nelson-sauvin-single-hop/187277/,Flying Dog Imperial IPA - Nelson Sauvin Single Hop ,52,21703,3.64,Maryland,IIPA - Imperial / Double IPA,77.0,Frederick
0.08,4607 Wedgewood Blvd, Flying Dog Brewery,USA,6/26/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-nugget-single-hop/429284/,Flying Dog Imperial IPA - Nugget Single Hop ,54,21703,3.36,Maryland,IIPA - Imperial / Double IPA,30.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,11/5/2010,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-simcoe-single-hop/133484/,Flying Dog Imperial IPA - Simcoe Single Hop,151,21703,3.61,Maryland,IIPA - Imperial / Double IPA,70.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,6/5/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-sorachi-ace-single-hop/215980/,Flying Dog Imperial IPA - Sorachi Ace Single Hop ,21,21703,3.47,Maryland,IIPA - Imperial / Double IPA,41.0,Frederick
0.1,4607 Wedgewood Blvd, Flying Dog Brewery,USA,4/6/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-ipa-warrior-single-hop/325552/,Flying Dog Imperial IPA - Warrior Single Hop,43,21703,3.39,Maryland,IIPA - Imperial / Double IPA,35.0,Frederick
0.09,4607 Wedgewood Blvd, Flying Dog Brewery,USA,3/17/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-imperial-stout/140877/,Flying Dog Imperial Stout,3,21703,3.0,Maryland,Stout - Imperial,,Frederick
0.075,4607 Wedgewood Blvd, Flying Dog Brewery,USA,4/11/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-in-de-wildeman-farmhouse-ipa/142380/,Flying Dog In de Wildeman Farmhouse IPA,616,21703,3.61,Maryland,IPA - Hazy / NEIPA,92.0,Frederick
0.047,4607 Wedgewood Blvd, Flying Dog Brewery,USA,11/23/2001,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-in-heat-wheat-hefeweizen/10811/,Flying Dog In-Heat Wheat Hefeweizen,1363,21703,2.97,Maryland,Weissbier - Hefeweizen,43.0,Frederick
0.074,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/3/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-k-9-cruiser-pumpkin-pie/193913/,Flying Dog K-9 Cruiser  - Pumpkin Pie,3,21703,2.88,Maryland,Strong Ale - English,,Frederick
0.074,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/23/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-k-9-cruiser-coffee/306349/,Flying Dog K-9 Cruiser - Coffee,4,21703,2.97,Maryland,Strong Ale - English,,Frederick
0.074,4607 Wedgewood Blvd, Flying Dog Brewery,USA,3/26/2001,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-k-9-winter-warmer/688/,Flying Dog K-9 Winter Warmer,1051,21703,3.22,Maryland,Strong Ale - English,51.0,Frederick
0.085,4607 Wedgewood Blvd, Flying Dog Brewery,USA,1/9/2008,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kerberos-tripel/82820/,Flying Dog Kerberos Tripel,542,21703,3.08,Maryland,Tripel,26.0,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,1/7/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-coffee-and-agave-nectar/197366/,Flying Dog Kujo - Coffee and Agave Nectar,1,21703,2.81,Maryland,Stout - Imperial,,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/3/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-coffee-cake/193923/,Flying Dog Kujo - Coffee Cake,6,21703,3.31,Maryland,Stout - Imperial,,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/4/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-coffee-cocoa-vanilla-beans/379514/,"Flying Dog Kujo - Coffee, Cocoa & Vanilla Beans",2,21703,3.28,Maryland,Stout - Imperial,,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/15/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-elderberries/161195/,Flying Dog Kujo - Elderberries,3,21703,3.12,Maryland,Stout - Imperial,,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/23/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-nutmeg/306355/,Flying Dog Kujo - Nutmeg,3,21703,2.97,Maryland,Stout - Imperial,,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/3/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-peppermint-latte/193912/,Flying Dog Kujo - Peppermint Latte,3,21703,3.03,Maryland,Stout - Imperial,,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/15/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-star-anise/161197/,Flying Dog Kujo - Star Anise,5,21703,3.2,Maryland,Stout - Imperial,,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/15/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-toasted-rum-soaked-american-oak/161198/,Flying Dog Kujo - Toasted Rum Soaked American Oak,1,21703,2.94,Maryland,Stout - Imperial,,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/15/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-vanilla-beans/161196/,Flying Dog Kujo - Vanilla Beans,3,21703,3.13,Maryland,Stout - Imperial,,Frederick
0.06,4607 Wedgewood Blvd, Flying Dog Brewery,USA,10/18/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-cold-brew-coffee-porter/667680/,Flying Dog Kujo cold brew Coffee Porter,11,21703,3.28,Maryland,Porter,45.0,Frederick
0.089,4607 Wedgewood Blvd, Flying Dog Brewery,USA,12/28/2009,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-kujo-imperial-coffee-stout/115636/,Flying Dog Kujo Imperial Coffee Stout,618,21703,3.78,Maryland,Stout - Imperial,76.0,Frederick
,4607 Wedgewood Blvd, Flying Dog Brewery,USA,10/11/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-laces-out/558577/,Flying Dog Laces Out,1,21703,3.0,Maryland,Pale Lager - India / Hoppy,,Frederick
0.055,4607 Wedgewood Blvd, Flying Dog Brewery,USA,4/10/2019,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-let-it-ryed/720219/,Flying Dog Let It Rye'd,0,21703,,Maryland,IPA,,Frederick
0.055,4607 Wedgewood Blvd, Flying Dog Brewery,USA,2/17/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-lucky-sob-irish-red-ale/139149/,Flying Dog Lucky SOB Irish Red Ale,165,21703,3.14,Maryland,Red Ale - Irish,78.0,Frederick
0.057,4607 Wedgewood Blvd, Flying Dog Brewery,USA,9/29/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-mans-best-friend/661754/,Flying Dog Man's Best Friend,1,21703,3.19,Maryland,Zwickelbier/Kellerbier/Landbier,,Frederick
0.083,4607 Wedgewood Blvd, Flying Dog Brewery,USA,9/30/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-my-bitch-got-wood/155259/,Flying Dog My Bitch Got Wood,1,21703,2.91,Maryland,IPA,,Frederick
0.09,4607 Wedgewood Blvd, Flying Dog Brewery,USA,11/26/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-naughty/377908/,Flying Dog Naughty,26,21703,3.07,Maryland,Belgian Ale - Strong Pale,20.0,Frederick
0.084,4607 Wedgewood Blvd, Flying Dog Brewery,USA,11/8/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-naughty-egg-nog-ale/462901/,Flying Dog Naughty Egg Nog Ale,20,21703,3.21,Maryland,Flavored - Other,71.0,Frederick
0.045,4607 Wedgewood Blvd, Flying Dog Brewery,USA,11/13/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-neon-freedom/676028/,Flying Dog Neon Freedom,1,21703,3.0,Maryland,Gose,,Frederick
0.063,4607 Wedgewood Blvd, Flying Dog Brewery,USA,6/3/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-new-england-by-way-of-maryland-ipa/519751/,Flying Dog New England by Way of Maryland IPA,1,21703,3.36,Maryland,IPA,,Frederick
0.083,4607 Wedgewood Blvd, Flying Dog Brewery,USA,11/26/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-nice/377909/,Flying Dog Nice,18,21703,3.31,Maryland,Belgian Ale - Strong Pale,49.0,Frederick
0.072,4607 Wedgewood Blvd, Flying Dog Brewery,USA,7/25/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-nice-holiday-milk-stout/436546/,Flying Dog Nice Holiday Milk Stout,21,21703,3.46,Maryland,Stout - Milk / Sweet,81.0,Frederick
0.062,4607 Wedgewood Blvd, Flying Dog Brewery,USA,10/7/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-night-school/664475/,Flying Dog Night School,5,21703,3.15,Maryland,IPA - Hazy / NEIPA,,Frederick
0.064,4607 Wedgewood Blvd, Flying Dog Brewery,USA,9/16/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=Flying+Dog+Brewery%2C4607+Wedgewood+Blvd%2C+Frederick%2C+Maryland%2C+United+States%2C+21703,www.ratebeer.com/beer/flying-dog-nocturnal-nut-brown/185608/,Flying Dog Nocturnal Nut Brown,11,21703,3.21,Maryland,Brown Ale,59.0,Frederick
